"animalID","year","observed","tagsex","firstobsmolt","lastobsmolt","season","firstobsbreed","lastobsbreed","numbreed","firstobsbreeddoy","lastobsmoltdoy","breeddur","tripdur","moltdur","pupID","pupsex","yearborn","age","pupyearborn","firstyearindicator","indices","pupseeneveragain","puprecruited"
40366,2021,"B","F","2020-05-07","2020-06-19",2021,"2021-01-21","2021-02-19",26,21,171,29,216.041666666667,43,52997,"M",2012,9,"2021","2022",58,1,0
40366,2022,"B","F","2021-05-11","2021-06-23",2022,"2022-01-12","2022-02-11",16,12,174,30,203.041666666667,43,NA,NA,2012,10,"NA","NA",NA,NA,NA
40366,2023,"B","F","2022-05-02","2022-06-14",2023,"2023-01-18","2023-02-18",7,18,165,31,218.041666666667,43,NA,NA,2012,11,"NA","NA",NA,NA,NA
40367,2016,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40411,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40411,2016,"B","F","2015-04-07","2015-04-13",2016,NA,"2016-01-22",28,NA,103,NA,NA,6,NA,NA,2012,4,"NA","NA",NA,NA,NA
40411,2017,"B","F","2016-04-08","2016-05-15",2017,"2017-01-05","2017-02-03",24,5,136,29,235.041666666667,37,47694,"M",2012,5,"2017","2018",54,3,0
40411,2018,"B","F","2017-04-26","2017-05-31",2018,"2018-01-09","2018-02-01",13,9,151,23,223.041666666667,35,48986,"F",2012,6,"2018","2019",55,5,1
40411,2019,"B","F","2018-04-26","2018-06-06",2019,"2019-01-10","2019-02-08",24,10,157,29,218.041666666667,41,49990,"M",2012,7,"2019","2020",56,0,0
40411,2019,"B","F","2018-04-26","2018-06-06",2019,"2019-01-10","2019-02-08",24,10,157,29,218.041666666667,41,49991,"F",2012,7,"2019","2020",56,0,0
40411,2020,"B","F","2019-04-26","2019-06-05",2020,"2020-01-10","2020-02-08",13,10,156,29,219.041666666667,40,51743,"F",2012,8,"2020","2021",57,0,0
40411,2021,"B","F","2020-04-25","2020-06-05",2021,"2021-01-07","2021-02-08",23,7,157,32,216.041666666667,41,NA,NA,2012,9,"NA","NA",NA,NA,NA
40411,2022,"B","F","2021-04-29","2021-06-11",2022,"2022-01-13","2022-02-12",15,13,162,30,216.041666666667,43,NA,NA,2012,10,"NA","NA",NA,NA,NA
40411,2023,"1","F",NA,NA,NA,NA,"2023-01-18",4,14,162,4,217.041666666667,31,NA,NA,2012,11,"NA","NA",NA,NA,NA
40421,2015,"1","F",NA,NA,NA,NA,"2014-12-04",8,NA,122,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40432,1992,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,5,"NA","NA",NA,NA,NA
40443,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40484,2019,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,7,"NA","NA",NA,NA,NA
40501,2015,"B","F","2014-05-14","2014-05-24",2015,"2015-01-21","2015-02-15",28,21,144,25,242.041666666667,10,NA,NA,2012,3,"NA","NA",NA,NA,NA
40501,2016,"B","F","2015-05-30","2015-06-14",2016,"2016-02-05","2016-02-28",10,36,165,23,236.041666666667,15,46959,"M",2012,4,"2016","2017",53,0,0
40502,2015,"1","F",NA,NA,NA,NA,"2014-12-04",2,NA,139,NA,NA,62,NA,NA,2012,3,"NA","NA",NA,NA,NA
40502,2016,"1","F",NA,NA,NA,NA,NA,NA,NA,138,NA,NA,42,NA,NA,2012,4,"NA","NA",NA,NA,NA
40502,2017,"B","F","2016-05-16","2016-05-16",2017,"2017-01-18","2017-02-05",5,18,137,18,247.041666666667,0,NA,NA,2012,5,"NA","NA",NA,NA,NA
40502,2018,"B","F","2017-04-29","2017-06-01",2018,"2018-01-22","2018-02-10",7,22,152,19,235.041666666667,33,NA,NA,2012,6,"NA","NA",NA,NA,NA
40502,2019,"B","F","2018-05-02","2018-05-30",2019,"2019-01-24","2019-02-18",3,24,150,25,239.041666666667,28,50569,"M",2012,7,"2019","2020",56,0,0
40502,2020,"B","F","2019-05-06","2019-05-21",2020,"2020-01-21","2020-02-22",5,21,141,32,245.041666666667,15,NA,NA,2012,8,"NA","NA",NA,NA,NA
40502,2021,"B","F","2020-05-14","2020-05-24",2021,"2021-01-21","2021-02-19",16,21,145,29,242.041666666667,10,NA,NA,2012,9,"NA","NA",NA,NA,NA
40502,2022,"B","F","2021-05-10","2021-06-03",2022,"2022-01-19","2022-02-17",13,19,154,29,230.041666666667,24,55313,"M",2012,10,"2022","2023",59,0,0
40531,2015,"1","F",NA,NA,NA,NA,"2014-12-29",6,NA,114,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40531,2016,"B","F","2015-04-03","2015-04-20",2016,"2016-01-18","2016-02-13",19,18,110,26,273.041666666667,17,NA,NA,2012,4,"NA","NA",NA,NA,NA
40531,2017,"B","F","2016-05-11","2016-05-11",2017,"2017-02-22","2017-02-22",1,53,132,NA,287.041666666667,0,48285,"F",2012,5,"2017","2018",54,0,0
40538,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40542,2015,"1","F",NA,NA,NA,NA,"2014-10-29",3,NA,136,NA,NA,33,NA,NA,2012,3,"NA","NA",NA,NA,NA
40542,2016,"B","F","2015-04-06","2015-05-15",2016,"2016-01-10","2016-02-08",15,10,135,29,240.041666666667,39,NA,NA,2012,4,"NA","NA",NA,NA,NA
40542,2017,"1","F",NA,NA,NA,NA,"2017-01-12",1,12,162,NA,216.041666666667,40,NA,NA,2012,5,"NA","NA",NA,NA,NA
40547,2015,"1","F",NA,NA,NA,NA,"2014-11-06",2,NA,151,NA,NA,49,NA,NA,2012,3,"NA","NA",NA,NA,NA
40547,2016,"B","F","2015-05-20","2015-05-28",2016,"2016-02-04","2016-03-03",20,35,148,28,252.041666666667,8,46960,"F",2012,4,"2016","2017",53,7,1
40547,2017,"B","F","2016-06-01","2016-06-21",2017,"2017-02-15","2017-03-10",6,46,173,23,239.041666666667,20,48395,"M",2012,5,"2017","2018",54,0,0
40547,2018,"B","F","2017-05-20","2017-05-20",2018,"2018-02-04","2018-03-09",25,35,140,33,260.041666666667,0,NA,NA,2012,6,"NA","NA",NA,NA,NA
40547,2019,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,7,"NA","NA",NA,NA,NA
40547,2020,"1","F",NA,NA,NA,NA,NA,NA,NA,156,NA,NA,0,NA,NA,2012,8,"NA","NA",NA,NA,NA
40568,2015,"1","F",NA,NA,NA,NA,"2014-11-10",7,NA,92,NA,NA,5,NA,NA,2012,3,"NA","NA",NA,NA,NA
40568,2016,"1","F",NA,NA,NA,NA,"2016-01-21",1,21,134,NA,252.041666666667,41,NA,NA,2012,4,"NA","NA",NA,NA,NA
40568,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,"NA","NA",NA,NA,NA
40568,2018,"B","F","2017-04-29","2017-05-21",2018,"2018-01-07","2018-02-03",10,7,141,27,231.041666666667,22,49127,"M",2012,6,"2018","2019",55,0,0
40568,2019,"B","F","2018-04-24","2018-06-04",2019,"2019-01-12","2019-01-25",5,12,155,13,222.041666666667,41,NA,NA,2012,7,"NA","NA",NA,NA,NA
40568,2020,"B","F","2019-05-20","2019-06-05",2020,"2020-01-13","2020-02-08",23,13,156,26,222.041666666667,16,51354,"F",2012,8,"2020","2021",57,0,0
40568,2021,"B","F","2020-05-03","2020-06-12",2021,"2021-01-18","2021-02-09",10,18,164,22,220.041666666667,40,NA,NA,2012,9,"NA","NA",NA,NA,NA
40568,2022,"B","F","2021-04-26","2021-06-10",2022,"2022-01-15","2022-01-27",3,15,161,12,219.041666666667,45,NA,NA,2012,10,"NA","NA",NA,NA,NA
40579,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,140,NA,NA,47,NA,NA,2012,3,"NA","NA",NA,NA,NA
40579,2016,"B","F","2015-04-07","2015-05-23",2016,"2016-01-15","2016-02-10",12,15,143,26,237.041666666667,46,NA,NA,2012,4,"NA","NA",NA,NA,NA
40579,2017,"B","F","2016-04-27","2016-06-10",2017,"2017-01-19","2017-02-18",22,19,162,30,223.041666666667,44,47845,"F",2012,5,"2017","2018",54,2,0
40579,2018,"B","F","2017-05-08","2017-06-11",2018,"2018-01-23","2018-02-19",12,23,162,27,226.041666666667,34,NA,NA,2012,6,"NA","NA",NA,NA,NA
40579,2019,"B","F","2018-04-29","2018-06-12",2019,"2019-01-20","2019-02-12",18,20,163,23,222.041666666667,44,NA,NA,2012,7,"NA","NA",NA,NA,NA
40579,2020,"1","F",NA,NA,NA,NA,"2019-12-27",4,NA,162,NA,NA,42,NA,NA,2012,8,"NA","NA",NA,NA,NA
40579,2021,"B","F","2020-04-09","2020-06-02",2021,"2021-01-12","2021-02-10",12,12,154,29,224.041666666667,54,NA,NA,2012,9,"NA","NA",NA,NA,NA
40579,2022,"1","F",NA,NA,NA,NA,"2021-11-13",8,NA,157,NA,NA,43,NA,NA,2012,10,"NA","NA",NA,NA,NA
40606,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40606,2016,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40606,2017,"B","F","2016-04-09","2016-05-19",2017,"2017-01-06","2017-01-19",7,6,140,13,232.041666666667,40,NA,NA,2012,5,"NA","NA",NA,NA,NA
40606,2018,"B","F","2017-04-20","2017-04-29",2018,"2018-02-04","2018-02-04",1,35,119,NA,281.041666666667,9,49079,"F",2012,6,"2018","2019",55,5,1
40606,2019,"B","F","2018-05-16","2018-05-30",2019,"2019-01-26","2019-01-26",1,26,150,NA,241.041666666667,14,NA,NA,2012,7,"NA","NA",NA,NA,NA
40606,2020,"B","F","2019-04-24","2019-04-27",2020,"2020-01-08","2020-02-04",5,8,117,27,256.041666666667,3,NA,NA,2012,8,"NA","NA",NA,NA,NA
40606,2021,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,9,"NA","NA",NA,NA,NA
40606,2022,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,10,"NA","NA",NA,NA,NA
40606,2023,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,11,"NA","NA",NA,NA,NA
40615,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40615,2016,"B","F","2015-04-08","2015-04-29",2016,"2016-01-20","2016-02-10",15,20,119,21,266.041666666667,21,NA,NA,2012,4,"NA","NA",NA,NA,NA
40615,2017,"B","F","2016-04-30","2016-06-10",2017,"2017-01-17","2017-02-18",26,17,162,32,221.041666666667,41,NA,NA,2012,5,"NA","NA",NA,NA,NA
40615,2018,"B","F","2017-04-28","2017-06-05",2018,"2018-01-16","2018-02-01",7,16,156,16,225.041666666667,38,49030,"F",2012,6,"2018","2019",55,0,0
40615,2019,"B","F","2018-04-23","2018-06-06",2019,"2019-01-17","2019-02-12",12,17,157,26,225.041666666667,44,NA,NA,2012,7,"NA","NA",NA,NA,NA
40615,2020,"B","F","2019-05-03","2019-05-07",2020,"2020-01-18","2020-02-12",20,18,127,25,256.041666666667,4,51539,"M",2012,8,"2020","2021",57,0,0
40615,2021,"B","F","2020-04-25","2020-06-05",2021,"2021-01-23","2021-02-18",5,23,157,26,232.041666666667,41,53131,"M",2012,9,"2021","2022",58,0,0
40615,2022,"B","F","2021-04-21","2021-06-07",2022,"2022-01-19","2022-02-16",15,19,158,28,226.041666666667,47,55053,"F",2012,10,"2022","2023",59,0,0
40615,2023,"B","F","2022-04-20","2022-05-21",2023,"2023-01-21","2023-02-18",32,21,141,28,245.041666666667,31,57583,"F",2012,11,"2023","2024",NA,0,0
40618,2015,"1","F",NA,NA,NA,NA,"2014-10-24",1,NA,114,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40618,2016,"B","F","2015-04-21","2015-05-14",2016,"2016-01-05","2016-01-29",23,5,134,24,236.041666666667,23,NA,NA,2012,4,"NA","NA",NA,NA,NA
40618,2017,"B","F","2016-04-19","2016-05-19",2017,"2017-01-26","2017-02-15",5,26,140,20,252.041666666667,30,NA,NA,2012,5,"NA","NA",NA,NA,NA
40618,2018,"1","F",NA,NA,NA,NA,"2017-11-29",1,NA,146,NA,NA,0,NA,NA,2012,6,"NA","NA",NA,NA,NA
40618,2019,"B","F","2018-03-19","2018-05-09",2019,"2019-01-03","2019-01-29",23,3,129,26,239.041666666667,51,50320,"M",2012,7,"2019","2020",56,0,0
40618,2020,"B","F","2019-04-19","2019-06-03",2020,"2020-01-10","2020-02-07",9,10,154,28,221.041666666667,45,NA,NA,2012,8,"NA","NA",NA,NA,NA
40618,2021,"B","F","2020-04-19","2020-06-05",2021,"2021-01-14","2021-02-10",23,14,157,27,223.041666666667,47,53109,"F",2012,9,"2021","2022",58,1,0
40618,2022,"B","F","2021-04-27","2021-06-12",2022,"2022-01-14","2022-02-08",16,14,163,25,216.041666666667,46,NA,NA,2012,10,"NA","NA",NA,NA,NA
40618,2023,"B","F","2022-04-30","2022-05-11",2023,"2023-01-18","2023-02-12",27,18,131,25,252.041666666667,11,57598,"M",2012,11,"2023","2024",NA,0,0
40630,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40633,2016,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40635,2015,"1","F",NA,NA,NA,NA,"2014-11-06",1,NA,87,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40635,2016,"B","F","2015-05-14","2015-05-14",2016,"2016-01-14","2016-02-15",20,14,134,32,245.041666666667,0,NA,NA,2012,4,"NA","NA",NA,NA,NA
40635,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,162,NA,NA,54,NA,NA,2012,5,"NA","NA",NA,NA,NA
40635,2018,"B","F","2017-06-26","2017-06-26",2018,"2018-02-01","2018-03-05",22,32,177,32,220.041666666667,0,49478,"F",2012,6,"2018","2019",55,0,0
40635,2019,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50784,"M",2012,7,"2019","2020",56,1,0
40635,2020,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52182,"F",2012,8,"2020","2021",57,0,0
40638,2015,"1","F",NA,NA,NA,NA,"2014-11-06",2,NA,151,NA,NA,43,NA,NA,2012,3,"NA","NA",NA,NA,NA
40638,2016,"B","F","2015-04-06","2015-05-15",2016,"2016-01-10","2016-02-09",27,10,135,30,240.041666666667,39,NA,NA,2012,4,"NA","NA",NA,NA,NA
40638,2017,"1","F",NA,NA,NA,NA,"2017-02-08",1,39,157,NA,248.041666666667,34,NA,NA,2012,5,"NA","NA",NA,NA,NA
40645,2016,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40645,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,134,NA,NA,17,NA,NA,2012,5,"NA","NA",NA,NA,NA
40645,2018,"B","F","2017-05-17","2017-05-17",2018,"2018-01-31","2018-02-15",7,31,137,15,259.041666666667,0,49395,"F",2012,6,"2018","2019",55,4,1
40645,2019,"B","F","2018-04-30","2018-06-16",2019,"2019-01-22","2019-02-19",17,22,167,28,220.041666666667,47,50341,"M",2012,7,"2019","2020",56,0,0
40645,2020,"B","F","2019-05-06","2019-06-02",2020,"2020-01-14","2020-02-23",20,14,153,40,226.041666666667,27,NA,NA,2012,8,"NA","NA",NA,NA,NA
40645,2021,"1","F",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,26,NA,NA,2012,9,"NA","NA",NA,NA,NA
40645,2022,"B","F","2021-06-02","2021-06-12",2022,"2022-01-21","2022-02-21",21,21,163,31,223.041666666667,10,55020,"F",2012,10,"2022","2023",59,0,0
40660,2015,"1","F",NA,NA,NA,NA,"2014-11-03",1,NA,139,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40660,2016,"B","F","2015-04-03","2015-05-27",2016,"2016-01-08","2016-02-05",18,8,147,28,226.041666666667,54,NA,NA,2012,4,"NA","NA",NA,NA,NA
40660,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,173,NA,NA,26,NA,NA,2012,5,"NA","NA",NA,NA,NA
40660,2018,"1","F",NA,NA,NA,NA,NA,NA,NA,142,NA,NA,0,NA,NA,2012,6,"NA","NA",NA,NA,NA
40660,2019,"B","F","2018-05-03","2018-06-14",2019,"2019-01-23","2019-02-20",15,23,165,28,223.041666666667,42,NA,NA,2012,7,"NA","NA",NA,NA,NA
40660,2020,"B","F","2019-05-17","2019-06-07",2020,"2020-01-26","2020-02-26",13,26,158,31,233.041666666667,21,51880,"M",2012,8,"2020","2021",57,0,0
40660,2021,"B","F","2020-05-22","2020-06-17",2021,"2021-01-17","2021-02-19",22,17,169,33,214.041666666667,26,53460,"F",2012,9,"2021","2022",58,0,0
40660,2022,"B","F","2021-05-10","2021-06-20",2022,"2022-01-25","2022-02-22",24,25,171,28,219.041666666667,41,54964,"M",2012,10,"2022","2023",59,0,0
40667,2015,"1","F",NA,NA,NA,NA,"2014-11-04",3,NA,143,NA,NA,41,NA,NA,2012,3,"NA","NA",NA,NA,NA
40667,2016,"B","F","2015-04-13","2015-06-06",2016,"2016-02-09","2016-02-24",13,40,157,15,248.041666666667,54,NA,NA,2012,4,"NA","NA",NA,NA,NA
40667,2017,"B","F","2016-05-15","2016-06-16",2017,"2017-01-28","2017-02-27",21,28,168,30,226.041666666667,32,48294,"M",2012,5,"2017","2018",54,1,0
40667,2018,"B","F","2017-05-11","2017-06-03",2018,"2018-02-01","2018-02-27",11,32,154,26,243.041666666667,23,49507,"F",2012,6,"2018","2019",55,0,0
40667,2019,"B","F","2018-05-20","2018-05-25",2019,"2019-01-27","2019-03-01",7,27,145,33,247.041666666667,5,50671,"M",2012,7,"2019","2020",56,0,0
40667,2020,"B","F","2019-05-25","2019-06-30",2020,"2020-02-07","2020-03-05",4,38,181,27,222.041666666667,36,52130,"F",2012,8,"2020","2021",57,2,0
40675,2015,"1","F",NA,NA,NA,NA,"2014-11-06",1,NA,102,NA,NA,9,NA,NA,2012,3,"NA","NA",NA,NA,NA
40675,2016,"B","F","2015-04-06","2015-05-09",2016,"2016-01-18","2016-02-15",20,18,129,28,254.041666666667,33,46866,"M",2012,4,"2016","2017",53,0,0
40675,2017,"B","F","2016-05-08","2016-06-10",2017,"2017-01-25","2017-02-24",4,25,162,30,229.041666666667,33,NA,NA,2012,5,"NA","NA",NA,NA,NA
40675,2018,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,6,"NA","NA",NA,NA,NA
40675,2019,"B","F","2018-04-15","2018-05-28",2019,"2019-01-16","2019-02-12",8,16,148,27,233.041666666667,43,NA,NA,2012,7,"NA","NA",NA,NA,NA
40675,2020,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51851,"M",2012,8,"2020","2021",57,0,0
40675,2022,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,10,"NA","NA",NA,NA,NA
40681,2017,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48352,"F",2012,5,"2017","2018",54,0,0
40682,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,"NA","NA",NA,NA,NA
40706,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40719,2016,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40731,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40731,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,"NA","NA",NA,NA,NA
40782,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,"NA","NA",NA,NA,NA
40782,2018,"B","F","2017-05-27","2017-05-27",2018,"2018-02-09","2018-02-09",1,40,147,NA,258.041666666667,0,49085,"M",2012,6,"2018","2019",55,0,0
40796,2015,"B","F","2014-04-13","2014-05-31",2015,"2015-01-20","2015-02-12",29,20,151,23,234.041666666667,48,NA,NA,2012,3,"NA","NA",NA,NA,NA
40796,2016,"B","F","2015-04-17","2015-05-06",2016,"2016-01-19","2016-02-10",20,19,126,22,258.041666666667,19,46749,"F",2012,4,"2016","2017",53,1,0
40796,2017,"B","F","2016-04-27","2016-06-09",2017,"2017-01-17","2017-02-15",16,17,161,29,222.041666666667,43,47841,"M",2012,5,"2017","2018",54,2,0
40796,2018,"B","F","2017-05-11","2017-06-09",2018,"2018-01-19","2018-02-14",21,19,160,26,224.041666666667,29,48964,"F",2012,6,"2018","2019",55,0,0
40796,2019,"B","F","2018-05-05","2018-06-14",2019,"2019-01-25","2019-02-19",18,25,165,25,225.041666666667,40,NA,NA,2012,7,"NA","NA",NA,NA,NA
40798,2015,"1","F",NA,NA,NA,NA,"2015-01-16",9,NA,143,NA,NA,4,NA,NA,2012,3,"NA","NA",NA,NA,NA
40798,2016,"1","F",NA,NA,NA,NA,"2016-02-13",25,14,141,30,238.041666666667,40,NA,NA,2012,4,"NA","NA",NA,NA,NA
40798,2017,"B","F","2016-04-11","2016-05-17",2017,"2017-01-16","2017-01-31",9,16,138,15,244.041666666667,36,NA,NA,2012,5,"NA","NA",NA,NA,NA
40798,2018,"B","F","2017-04-21","2017-05-26",2018,"2018-01-18","2018-02-16",7,18,146,29,237.041666666667,35,49342,"M",2012,6,"2018","2019",55,1,0
40798,2019,"B","F","2018-04-25","2018-06-04",2019,"2019-01-26","2019-02-20",16,26,155,25,236.041666666667,40,50340,"F",2012,7,"2019","2020",56,0,0
40798,2020,"B","F","2019-05-07","2019-06-04",2020,"2020-02-08","2020-02-08",1,39,155,NA,249.041666666667,28,NA,NA,2012,8,"NA","NA",NA,NA,NA
40798,2021,"B","F","2020-05-05","2020-06-10",2021,"2021-01-17","2021-02-18",30,17,162,32,221.041666666667,36,NA,NA,2012,9,"NA","NA",NA,NA,NA
40798,2022,"B","F","2021-05-20","2021-06-26",2022,"2022-01-30","2022-03-01",18,30,177,30,218.041666666667,37,55464,"M",2012,10,"2022","2023",59,0,0
40798,2023,"B","F","2022-05-27","2022-06-07",2023,"2023-01-23","2023-02-23",32,23,158,31,230.041666666667,11,NA,NA,2012,11,"NA","NA",NA,NA,NA
40822,2017,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,5,"NA","NA",NA,NA,NA
40822,2019,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,7,"NA","NA",NA,NA,NA
40826,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,132,NA,NA,0,NA,NA,2012,3,"NA","NA",NA,NA,NA
40826,2016,"B","F","2015-05-06","2015-05-20",2016,"2016-01-11","2016-02-05",19,11,140,25,236.041666666667,14,NA,NA,2012,4,"NA","NA",NA,NA,NA
40826,2017,"B","F","2016-05-02","2016-06-09",2017,"2017-01-19","2017-02-13",2,19,161,NA,224.041666666667,38,48102,"M",2012,5,"2017","2018",54,0,0
40834,2015,"1","F",NA,NA,NA,NA,"2014-11-09",4,NA,133,NA,NA,20,NA,NA,2012,3,"NA","NA",NA,NA,NA
40834,2016,"1","F",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,0,NA,NA,2012,4,"NA","NA",NA,NA,NA
40834,2017,"B","F","2016-03-16","2016-04-27",2017,NA,"2017-01-19",21,NA,118,NA,NA,42,NA,NA,2012,5,"NA","NA",NA,NA,NA
40834,2018,"1","F",NA,NA,NA,NA,NA,NA,NA,137,NA,NA,34,NA,NA,2012,6,"NA","NA",NA,NA,NA
40834,2019,"B","F","2018-05-17","2018-06-03",2019,"2019-01-29","2019-02-11",5,29,154,13,240.041666666667,17,50439,"F",2012,7,"2019","2020",56,0,0
40834,2020,"B","F","2019-06-02","2019-06-06",2020,"2020-01-14","2020-02-15",34,14,157,32,222.041666666667,4,51540,"M",2012,8,"2020","2021",57,1,0
40834,2021,"B","F","2020-05-07","2020-06-14",2021,"2021-01-17","2021-02-18",16,17,166,32,217.041666666667,38,53084,"F",2012,9,"2021","2022",58,0,0
40834,2022,"B","F","2021-04-24","2021-06-07",2022,"2022-01-15","2022-02-16",33,15,158,32,222.041666666667,44,54936,"F",2012,10,"2022","2023",59,0,0
40834,2023,"1","F",NA,NA,NA,NA,"2022-11-23",7,NA,166,NA,NA,39,NA,NA,2012,11,"NA","NA",NA,NA,NA
40836,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"NA","NA",NA,NA,NA
40836,2016,"B","F","2015-04-09","2015-04-21",2016,"2016-01-26","2016-02-11",12,26,111,16,280.041666666667,12,46843,"M",2012,4,"2016","2017",53,2,0
40836,2018,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,6,"NA","NA",NA,NA,NA
40837,2016,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"NA","NA",NA,NA,NA
40840,2015,"B","F","2014-04-24","2014-04-24",2015,"2015-01-07","2015-02-01",16,7,114,25,258.041666666667,0,45190,"M",2012,3,"2015","2016",52,0,0
40840,2016,"B","F","2015-04-19","2015-05-17",2016,"2016-01-07","2016-02-03",15,7,137,27,235.041666666667,28,NA,NA,2012,4,"NA","NA",NA,NA,NA
40840,2017,"B","F","2016-03-31","2016-05-13",2017,NA,"2017-01-19",13,NA,134,NA,NA,43,NA,NA,2012,5,"NA","NA",NA,NA,NA
40840,2018,"B","F","2017-04-12","2017-05-20",2018,"2018-01-07","2018-01-20",13,7,140,13,232.041666666667,38,NA,NA,2012,6,"NA","NA",NA,NA,NA
40840,2019,"B","F","2018-04-08","2018-05-20",2019,"2019-01-01","2019-01-29",22,1,140,28,226.041666666667,42,50739,"M",2012,7,"2019","2020",56,0,0
40840,2020,"1","F",NA,NA,NA,NA,NA,NA,NA,117,NA,NA,0,NA,NA,2012,8,"NA","NA",NA,NA,NA
40840,2021,"B","F","2020-04-14","2020-04-27",2021,"2021-01-07","2021-01-23",6,7,118,16,255.041666666667,13,NA,NA,2012,9,"NA","NA",NA,NA,NA
40840,2022,"B","F","2021-04-20","2021-05-06",2022,"2022-01-12","2022-02-09",6,12,126,28,251.041666666667,16,NA,NA,2012,10,"NA","NA",NA,NA,NA
40840,2023,"1","F",NA,NA,NA,NA,"2023-01-21",2,18,151,NA,232.041666666667,37,NA,NA,2012,11,"NA","NA",NA,NA,NA
40843,2015,"1","F",NA,NA,NA,NA,"2014-12-06",7,NA,164,NA,NA,32,NA,NA,2012,3,"NA","NA",NA,NA,NA
